lat	lon		url
53.925486	-1.822817	Ilkley, West Yorkshire	https://www.theguardian.com/money/2010/nov/13/lets-move-to-ilkley-west-yorkshire
50.8556382	0.5525772	St Leonards-on-Sea, East Sussex	https://www.theguardian.com/money/2010/nov/06/lets-move-to-st-leonards-east-sussex
52.092149	-1.94677	Evesham, Worcestershire	https://www.theguardian.com/money/2010/may/29/lets-move-to-evesham-worcestershire
50.8118134	-0.0543667	Rottingdean, East Sussex	https://www.theguardian.com/money/2010/may/22/lets-move-to-rottingdean-saltdean
50.619957	-3.413702	Exmouth, Devon	https://www.theguardian.com/money/2010/may/15/lets-move-to-exmouth-devon
52.912524	-0.643582	Grantham, Lincolnshire	https://www.theguardian.com/money/2010/may/08/lets-move-to-grantham-lincolnshire
51.1322222	-3.2119444	Quantock Hills, Somerset Property |	https://www.theguardian.com/money/2010/may/01/lets-move-to-quantock-hills-somerset
51.796078	-0.655879	Tring, Hertfordshire	https://www.theguardian.com/money/2010/mar/27/lets-move-to-tring-hertfordshire
53.205875	-1.0860901	Sherwood Forest, Nottinghamshire	https://www.theguardian.com/money/2010/mar/20/lets-move-to-sherwood-forest-the-dukeries
53.645792	-1.7850351	Huddersfield, West Yorkshire	https://www.theguardian.com/money/2010/mar/13/lets-move-to-huddersfield
53.109152	-2.023393	Leek, Staffordshire	https://www.theguardian.com/money/2010/mar/06/lets-move-to-leek-staffordshire
51.408661	-0.059686	Anerley, south-east London	https://www.theguardian.com/money/2010/jun/26/lets-move-to-anerley-south-east-london
50.687817	-2.110981	Wareham, Dorset	https://www.theguardian.com/money/2010/jun/19/wareham-dorset
51.222491	1.401661	Deal, Kent	https://www.theguardian.com/money/2010/jun/12/deal-kent-property-tom-dyckhoff
53.1148735	-3.3103108	Ruthin, Denbighshire	https://www.theguardian.com/money/2010/jun/05/ruthin-denbighshire-property-tom-dyckhoff
50.8765244	-1.6314631	New Forest, Hampshire	https://www.theguardian.com/money/2010/jul/31/lets-move-to-new-forest
54.1235323	-0.5237241	The Yorkshire Wolds	https://www.theguardian.com/money/2010/jul/17/lets-move-to-yorkshire-wolds
56.1165227	-3.9369029	Stirling, Stirlingshire	https://www.theguardian.com/money/2010/jul/10/lets-move-to-stirling
53.8036433	-3.0483689	South Shore, Blackpool	https://www.theguardian.com/money/2010/jul/03/lets-move-to-south-shore-blackpool
51.588868	-1.426453	Wantage, Oxfordshire	https://www.theguardian.com/money/2010/jan/30/lets-move-to-wantage-property
51.5073509	-0.1277583	south-east London	https://www.theguardian.com/money/2010/jan/23/let-move-to-south-east-london
51.628347	0.814539	Burnham-on-Crouch, Essex	https://www.theguardian.com/money/2010/jan/16/burnham-on-crouch-essex
58.1729133	-5.0304939	Assynt, Sutherland, Scotland	https://www.theguardian.com/money/2010/jan/09/lets-move-to-assynt-sutherland
52.534455	-2.424549	Bridgnorth, Shropshire	https://www.theguardian.com/money/2010/jan/02/lets-move-to-bridgnorth-shropshire
53.9628495	-2.0162787	Skipton, North Yorkshire	https://www.theguardian.com/money/2010/feb/27/lets-move-to-skipton-north-yorkshire
52.022593	0.239215	Saffron Walden, Essex	https://www.theguardian.com/money/2010/feb/20/lets-move-to-saffron-walden
52.399539	0.262363	Ely, Cambridgeshire	https://www.theguardian.com/money/2010/feb/13/lets-move-to-ely-cambridgshire
52.590273	-3.853485	Machynlleth, Powys	https://www.theguardian.com/money/2010/feb/06/lets-move-to-machynlleth-powys
51.745734	-2.217758	Stroud, Gloucestershire	https://www.theguardian.com/money/2010/dec/18/lets-move-to-stroud-gloucestershire
57.5359261	-6.2262725	Isle of Skye	https://www.theguardian.com/money/2010/dec/11/lets-move-to-isle-of-skye
53.340882	0.261071	Mablethorpe, Lincolnshire	https://www.theguardian.com/money/2010/dec/04/lets-move-to-mablethorpe-lincolnshire
51.7355868	0.4685497	Chelmsford, Essex	https://www.theguardian.com/money/2010/aug/28/lets-move-to-chelmsford-essex
51.5269624	-0.06674	Bethnal Green, east London	https://www.theguardian.com/money/2010/aug/21/lets-move-to-bethnal-green-east-london
52.215536	-4.359081	New Quay, west Wales	https://www.theguardian.com/money/2010/aug/14/lets-move-to-new-quay-west-wales
53.4875235	-2.2901264	Salford	https://www.theguardian.com/money/2010/aug/07/move-to-central-salford-salford-quays
51.4425659	-2.5768698	Totterdown, Bristol	https://www.theguardian.com/money/2010/apr/24/let-move-to-totterdown-bristol
