lat	lon		url
52.681602	-1.831672	Lichfield, Staffordshire	https://www.theguardian.com/money/2018/jan/05/lets-move-to-lichfield-staffordshire-property-guide-tom-dyckhoff
53.743304	-2.013021	Hebden Bridge, West Yorks	https://www.theguardian.com/money/2018/feb/23/lets-move-to-hebden-bridge-west-yorks
52.049655	-1.7832211	Chipping Campden, Gloucestershire	https://www.theguardian.com/money/2018/feb/16/lets-move-to-chipping-campden-gloucestershire-tom-dyckhoff
51.4815584	-0.0264139	Deptford, south-east London	https://www.theguardian.com/money/2018/feb/09/lets-move-to-deptford-south-east-london-property-tom-dyckhoff
51.745734	-2.217758	Stroud, Gloucestershire	https://www.theguardian.com/money/2018/feb/02/lets-move-to-stroud-gloucestershire-cotswolds
52.109083	-2.311423	Great Malvern	https://www.theguardian.com/money/2018/dec/28/lets-move-to-great-malvern-and-the-malvern-hills-walk-in-elgars-footsteps
50.812938	-0.517624	Littlehampton, West Sussex	https://www.theguardian.com/money/2018/dec/14/lets-move-to-littlehampton-west-sussex-a-surreal-mishmash
54.376898	-5.839170	Bangor, County Down	https://www.theguardian.com/money/2018/dec/07/lets-move-to-bangor-county-down
56.242980	-4.216494	Callander	https://www.theguardian.com/money/2018/aug/24/lets-move-to-callander-and-the-trossachs
53.476945	-2.178925	Openshaw, Manchester	https://www.theguardian.com/money/2018/aug/17/lets-move-to-openshaw-manchester-great-location
52.251161	0.713361	Bury St Edmunds, Suffolk	https://www.theguardian.com/money/2018/aug/03/lets-move-to-bury-st-edmunds-suffolk-stunning-town
53.383738	-2.256402	Stockport, Greater Manchester	https://www.theguardian.com/money/2018/apr/20/lets-move-stockport-greater-manchester
51.536114	-0.125270	King’s Cross, London	https://www.theguardian.com/money/2018/apr/13/move-to-kings-cross-london
51.069358	0.689122	Tenterden, Kent	https://www.theguardian.com/money/2018/apr/06/lets-move-tenterden-hop-trellises-grapevines
