lat	lon		url
51.576451	0.021154	Wanstead, east London	https://www.theguardian.com/money/2014/sep/26/lets-move-wanstead-east-london
51.373347	1.306532	Birchington-on-Sea, Kent	https://www.theguardian.com/money/2014/sep/19/lets-move-to-birchington-on-sea-kent
52.74215	-3.8844	Dolgellau, Gwynedd	https://www.theguardian.com/money/2014/sep/12/lets-move-to-dolgellau-gwynedd
51.090856	-0.713373	Haslemere, Surrey	https://www.theguardian.com/money/2014/sep/05/lets-move-haslemere-surrey
52.6273539	1.236987	Earlham, Norfolk	https://www.theguardian.com/money/2014/oct/31/lets-move-earlham-west-norwich-norfolk
51.315994	0.889358	Faversham, Kent	https://www.theguardian.com/money/2014/oct/24/lets-move-faversham-kent-tom-dyckhoff
55.477721	-2.5549369	Jedburgh, Roxburghshire	https://www.theguardian.com/money/2014/oct/17/lets-move-jedburgh-roxburghshire-scotland
50.67865	-3.23756	Sidmouth, Devon	https://www.theguardian.com/money/2014/oct/10/lets-move-to-sidmouth-devon
54.210076	-0.290594	Filey, North Yorkshire	https://www.theguardian.com/money/2014/oct/03/lets-move-to-filey-north-yorkshire
50.98893	-1.49658	Romsey, Hampshire	https://www.theguardian.com/money/2014/nov/28/lets-move-to-romsey-hampshire
51.5123792	-0.0087975	Poplar, east London	https://www.theguardian.com/money/2014/nov/21/lets-move-to-poplar-east-london
50.9249721	0.7095541	Winchelsea, East Sussex	https://www.theguardian.com/money/2014/nov/14/lets-move-to-winchelsea-east-sussex
54.892473	-2.932931	Carlisle, Cumbria	https://www.theguardian.com/money/2014/nov/07/lets-move-to-carlisle-cumbria-tom-dyckhoff
51.9314628	0.6946927	Colne Valley, Essex	https://www.theguardian.com/money/2014/may/30/lets-move-to-colne-valley-essex
51.060853	0.165894	Crowborough, East Sussex	https://www.theguardian.com/money/2014/may/23/lets-move-crowborough-ashdown-forest-east-sussex
50.640134	-4.358558	Launceston, Cornwall	https://www.theguardian.com/money/2014/may/16/lets-move-to-launceston-cornwall
51.8032442	-0.6016021	Whipsnade, Aldbury	https://www.theguardian.com/money/2014/may/09/lets-move-whipsnade-aldbury-north-chilterns
53.4433284	-1.948907	Glossop, Derbyshire	https://www.theguardian.com/money/2014/may/02/lets-move-to-glossop-derbyshire
51.409259	-3.485246	Llantwit Major, Glamorgan	https://www.theguardian.com/money/2014/mar/28/lets-move-llantwit-major-glamorgan
52.822699	1.3859729	North Walsham, Norfolk	https://www.theguardian.com/money/2014/mar/21/lets-move-to-north-walsham-norfolk
56.559107	-2.591543	Arbroath, Angus	https://www.theguardian.com/money/2014/mar/14/lets-move-arbroath-angus-smokies
52.215311	-1.867605	Alcester, Warwickshire	https://www.theguardian.com/money/2014/mar/07/lets-move-to-alcester-warwickshire
51.147427	-2.718454	Glastonbury, Somerset	https://www.theguardian.com/money/2014/jun/27/lets-move-to-glastonbury-somerset
56.183877	-3.967449	Dunblane, Perthshire	https://www.theguardian.com/money/2014/jun/20/lets-move-to-dunblane-perthshire
51.40817	-0.025813	Beckenham, south-east London	https://www.theguardian.com/money/2014/jun/13/lets-move-beckenham-south-east-london
52.92392	-1.212394	Beeston, Nottinghamshire	https://www.theguardian.com/money/2014/jun/06/lets-move-to-beeston-nottinghamshire
52.56279	-3.149331	Montgomery, Powys	https://www.theguardian.com/money/2014/jul/25/lets-move-to-montgomery-powys
51.441884	0.370759	Gravesend, Kent	https://www.theguardian.com/money/2014/jul/18/lets-move-to-gravesend-kent
53.355021	-2.9943374	Port Sunlight, Cheshire	https://www.theguardian.com/money/2014/jul/11/lets-move-port-sunlight-cheshire
52.4597094	-1.961668	Harborne, Birmingham	https://www.theguardian.com/money/2014/jul/04/lets-move-to-harborne-birmingham
51.209347	-2.6445979	Wells, Somerset	https://www.theguardian.com/money/2014/jan/31/lets-move-to-wells-somerset
56.2230207	-2.7027434	East Neuk, Fife	https://www.theguardian.com/money/2014/jan/24/lets-move-to-the-east-neuk-fife-scotland
54.6333333	-2.1333333	Teesdale, County Durham	https://www.theguardian.com/money/2014/jan/17/lets-move-teesdale-weardale-county-durham
52.447794	-3.540195	Llanidloes, Powys/Montgomeryshire	https://www.theguardian.com/money/2014/jan/10/lets-move-to-llanidloes-powys-montgomeryshire
50.950945	0.9065892	Lydd	https://www.theguardian.com/money/2014/jan/03/lets-move-to-lydd-and-new-romney
51.586357	-2.102834	Malmesbury, Wiltshire	https://www.theguardian.com/money/2014/feb/28/lets-move-malmesbury-wiltshire-womad-dyson
50.826636	-4.543678	Bude, Cornwall	https://www.theguardian.com/money/2014/feb/21/lets-move-to-bude-cornwall
55.2041945	-6.6526708	Portrush, County Antrim	https://www.theguardian.com/money/2014/feb/14/lets-move-portrush-antrim-portstewart-derry
51.5480457	0.0157046	Forest Gate, east London	https://www.theguardian.com/money/2014/feb/07/move-to-forest-gate-east-london
52.954641	0.848927	Wells-next-the-Sea, Norfolk	https://www.theguardian.com/money/2014/dec/26/lets-move-to-wells-next-the-sea-norfolk
50.124487	-5.679195	St Just, Cornwall	https://www.theguardian.com/money/2014/dec/19/lets-move-to-st-just-penwith-peninsula-cornwall
51.88469	-3.99143	Llandeilo, Carmarthenshire	https://www.theguardian.com/money/2014/dec/12/lets-move-llandeilo-carmarthenshire-tom-dyckhoff
50.352517	-3.578807	Dartmouth, Devon	https://www.theguardian.com/money/2014/dec/05/lets-move-to-dartmouth-devon
52.041047	0.726706	Sudbury, Suffolk	https://www.theguardian.com/money/2014/aug/29/lets-move-sudbury-long-melford-suffolk
51.4446119	-0.020102	Catford, south-east London	https://www.theguardian.com/money/2014/aug/22/lets-move-to-catford-south-east-london
54.837569	-4.04878	Kirkcudbright	https://www.theguardian.com/money/2014/aug/15/lets-move-to-kirkcudbright-colvend-coast
54.21614	-5.8920445	Newcastle, County Down	https://www.theguardian.com/money/2014/aug/08/lets-move-to-newcastle-county-down
50.39514	-3.513924	Brixham, Devon	https://www.theguardian.com/money/2014/aug/01/lets-move-to-brixham-devon
50.699582	-3.0941679	Beer, Devon	https://www.theguardian.com/money/2014/apr/25/lets-move-to-beer-and-seaton-devon
51.6858439	-0.0330964	Waltham Cross, Hertfordshire	https://www.theguardian.com/money/2014/apr/18/lets-move-waltham-cross-herts-waltham-abbey-essex
51.312059	0.032802	Biggin Hill	https://www.theguardian.com/money/2014/apr/11/lets-move-downe-biggin-hill-london-downs
51.420845	-0.168075	Tooting, south London	https://www.theguardian.com/money/2014/apr/04/lets-move-to-tooting-south-london
